track_name,artist,year,views,is_hit,genre,listeners,playcount,tags,lyric_positivity,slang_count,primary_theme,bpm,energy,danceability,valence,acousticness,loudness,key,mode,spectral_flatness,zero_crossing_rate,mfcc_mean,spectral_contrast,poly_features,instrumentalness,liveness,speechiness,sub_genre
Leilão #207,Gloria Groove,2024,1875,0,rnb,146795,2228742,"brazilian,pop,mpb,rnb",0.15,11,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Um Sol #295,R&B Brasileiro,2024,2226,0,rnb,472489,4936611,"brazilian,pop,mpb,rnb",0.43,12,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Pela Manhã #141,THAMI,2024,1079,0,rnb,706077,818399,"brazilian,pop,mpb,rnb",0.84,2,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Brisa #44,Iza,2024,4011,0,rnb,315818,3768271,"brazilian,pop,mpb,rnb",0.69,13,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Bumbum de Ouro #494,Gloria Groove,2024,1335,0,rnb,657660,4355545,"brazilian,pop,mpb,rnb",0.47,3,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Ficaremos Sós #98,Luccas Carlos,2024,1720,0,rnb,137976,262933,"brazilian,pop,mpb,rnb",0.79,0,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Ficaremos Sós #314,R&B Brasileiro,2024,953,0,rnb,451636,966223,"brazilian,pop,mpb,rnb",0.58,7,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Um Sol #87,RNB Brasil,2024,4238,0,rnb,94826,1029712,"brazilian,pop,mpb,rnb",0.47,15,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Teu Segredo #142,RNB Brasil,2024,3497,0,rnb,166363,3338606,"brazilian,pop,mpb,rnb",0.38,13,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Brisa #333,Iza,2024,1054,0,rnb,499739,111377,"brazilian,pop,mpb,rnb",0.33,7,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Cuidado #252,THAMI,2024,2529,0,rnb,189858,2522561,"brazilian,pop,mpb,rnb",0.45,12,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Ficaremos Sós #118,R&B Brasileiro,2024,1744,0,rnb,374051,3608651,"brazilian,pop,mpb,rnb",0.25,5,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Deixa Fluir #234,RNB Brasil,2024,1075,0,rnb,95385,4370966,"brazilian,pop,mpb,rnb",0.48,9,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Te Levar #77,THAMI,2024,4559,0,rnb,375044,3743610,"brazilian,pop,mpb,rnb",0.67,9,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Deixa Fluir #149,RNB Brasil,2024,181,0,rnb,389678,3271515,"brazilian,pop,mpb,rnb",0.22,0,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Vermelho #300,Gloria Groove,2024,3789,0,rnb,317792,1364777,"brazilian,pop,mpb,rnb",0.77,8,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Um Sol #75,RNB Brasil,2024,515,0,rnb,162123,3542542,"brazilian,pop,mpb,rnb",0.66,1,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Bonekinha #53,Gloria Groove,2024,1687,0,rnb,893343,2689046,"brazilian,pop,mpb,rnb",0.23,1,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Ficaremos Sós #428,R&B Brasileiro,2024,884,0,rnb,552601,2566145,"brazilian,pop,mpb,rnb",0.75,3,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Ficaremos Sós #455,R&B Brasileiro,2024,622,0,rnb,683807,2030502,"brazilian,pop,mpb,rnb",0.22,4,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Coisa Boa #106,Gloria Groove,2024,1238,0,rnb,893473,95445,"brazilian,pop,mpb,rnb",0.87,4,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Um Sol #18,R&B Brasileiro,2024,4395,0,rnb,632601,2458081,"brazilian,pop,mpb,rnb",0.77,1,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Saber Voar #286,Luccas Carlos,2024,987,0,rnb,314655,1114160,"brazilian,pop,mpb,rnb",0.73,7,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Sem Filtro #110,Iza,2024,1029,0,rnb,475624,747612,"brazilian,pop,mpb,rnb",0.35,1,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Sem Filtro #125,Iza,2024,780,0,rnb,87542,1970576,"brazilian,pop,mpb,rnb",0.39,15,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Ficaremos Sós #128,R&B Brasileiro,2024,1687,0,rnb,463438,3338551,"brazilian,pop,mpb,rnb",0.56,13,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Saber Voar #204,R&B Brasileiro,2024,4962,0,rnb,521951,2614448,"brazilian,pop,mpb,rnb",0.57,2,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Dona de Mim #191,Iza,2024,574,0,rnb,648790,3984357,"brazilian,pop,mpb,rnb",0.31,6,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Cuidado #220,THAMI,2024,1710,0,rnb,175292,1070901,"brazilian,pop,mpb,rnb",0.49,8,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Ficaremos Sós #117,Luccas Carlos,2024,1337,0,rnb,647440,919646,"brazilian,pop,mpb,rnb",0.57,15,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Gueto #330,Iza,2024,2395,0,rnb,751621,3847887,"brazilian,pop,mpb,rnb",0.33,1,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Saber Voar #182,R&B Brasileiro,2024,642,0,rnb,235895,3484617,"brazilian,pop,mpb,rnb",0.8,8,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Cuidado #382,THAMI,2024,2319,0,rnb,187381,1798122,"brazilian,pop,mpb,rnb",0.11,3,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Leilão #227,Gloria Groove,2024,1759,0,rnb,646901,2915066,"brazilian,pop,mpb,rnb",0.37,4,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Saudade Daquela #317,Iza,2024,2302,0,rnb,618801,2048025,"brazilian,pop,mpb,rnb",0.83,11,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Um Sol #359,Luccas Carlos,2024,1722,0,rnb,814338,4552521,"brazilian,pop,mpb,rnb",0.47,2,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Leilão #415,Gloria Groove,2024,3046,0,rnb,737786,546186,"brazilian,pop,mpb,rnb",0.3,7,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Pela Manhã (Radio Edit),THAMI,2024,501,0,rnb,708859,501256,"brazilian,pop,mpb,rnb",0.5,10,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Cuidado #332,THAMI,2024,728,0,rnb,906661,4190826,"brazilian,pop,mpb,rnb",0.57,11,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Vermelho #281,Gloria Groove,2024,200,0,rnb,705875,2292265,"brazilian,pop,mpb,rnb",0.13,1,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Saudade Daquela #134,Iza,2024,1854,0,rnb,711153,734779,"brazilian,pop,mpb,rnb",0.21,5,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Teu Segredo #186,R&B Brasileiro,2024,1191,0,rnb,738674,3646307,"brazilian,pop,mpb,rnb",0.22,0,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Ficaremos Sós #169,R&B Brasileiro,2024,3281,0,rnb,867700,554702,"brazilian,pop,mpb,rnb",0.25,14,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Um Sol #412,RNB Brasil,2024,4145,0,rnb,198169,1884450,"brazilian,pop,mpb,rnb",0.5,8,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
A Queda #383,Gloria Groove,2024,4785,0,rnb,684564,1980503,"brazilian,pop,mpb,rnb",0.37,11,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Saber Voar #187,Luccas Carlos,2024,1616,0,rnb,563133,4206463,"brazilian,pop,mpb,rnb",0.59,2,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Ficaremos Sós #414,R&B Brasileiro,2024,1459,0,rnb,374218,2920199,"brazilian,pop,mpb,rnb",0.73,8,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Um Sol #159,Luccas Carlos,2024,2661,0,rnb,193675,4917239,"brazilian,pop,mpb,rnb",0.78,10,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Um Sol #165,Luccas Carlos,2024,4595,0,rnb,281745,337626,"brazilian,pop,mpb,rnb",0.17,2,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Brisa #427,Iza,2024,2241,0,rnb,723834,4399567,"brazilian,pop,mpb,rnb",0.63,8,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Teu Segredo #476,R&B Brasileiro,2024,698,0,rnb,804468,238136,"brazilian,pop,mpb,rnb",0.5,2,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Saber Voar #466,R&B Brasileiro,2024,4674,0,rnb,677491,4635667,"brazilian,pop,mpb,rnb",0.62,10,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Deixa Fluir #26,RNB Brasil,2024,743,0,rnb,846809,3857032,"brazilian,pop,mpb,rnb",0.4,0,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Um Sol #176,R&B Brasileiro,2024,186,0,rnb,539708,34247,"brazilian,pop,mpb,rnb",0.78,13,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Saber Voar #341,RNB Brasil,2024,2671,0,rnb,127306,4064975,"brazilian,pop,mpb,rnb",0.24,0,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Saber Voar #48,RNB Brasil,2024,1095,0,rnb,53689,2536551,"brazilian,pop,mpb,rnb",0.68,5,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Brisa #484,Iza,2024,1855,0,rnb,503493,3029873,"brazilian,pop,mpb,rnb",0.54,2,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Um Sol #456,RNB Brasil,2024,4873,0,rnb,174809,2783677,"brazilian,pop,mpb,rnb",0.33,3,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Pesadão #443,Iza,2024,4622,0,rnb,88585,3093349,"brazilian,pop,mpb,rnb",0.35,14,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Deixa Fluir #111,Luccas Carlos,2024,3862,0,rnb,590096,3573109,"brazilian,pop,mpb,rnb",0.38,13,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Um Sol #361,RNB Brasil,2024,1736,0,rnb,745993,2598292,"brazilian,pop,mpb,rnb",0.31,9,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Teu Segredo #230,Luccas Carlos,2024,825,0,rnb,646370,149149,"brazilian,pop,mpb,rnb",0.3,13,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Teu Segredo #228,R&B Brasileiro,2024,3999,0,rnb,362641,618363,"brazilian,pop,mpb,rnb",0.68,12,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Ficaremos Sós #117,R&B Brasileiro,2024,762,0,rnb,438473,318321,"brazilian,pop,mpb,rnb",0.61,15,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
A Queda #197,Gloria Groove,2024,4578,0,rnb,434915,2370341,"brazilian,pop,mpb,rnb",0.67,4,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Um Sol #154,R&B Brasileiro,2024,3740,0,rnb,205029,4400615,"brazilian,pop,mpb,rnb",0.84,9,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Saber Voar #74,R&B Brasileiro,2024,3218,0,rnb,57665,3352480,"brazilian,pop,mpb,rnb",0.4,5,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Saber Voar #117,R&B Brasileiro,2024,3372,0,rnb,589145,1538988,"brazilian,pop,mpb,rnb",0.44,8,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Ficaremos Sós #315,Luccas Carlos,2024,3226,0,rnb,13679,2088312,"brazilian,pop,mpb,rnb",0.52,1,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Bumbum de Ouro #385,Gloria Groove,2024,718,0,rnb,659568,1565497,"brazilian,pop,mpb,rnb",0.1,3,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Saber Voar #69,R&B Brasileiro,2024,3920,0,rnb,571775,3812926,"brazilian,pop,mpb,rnb",0.12,11,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Um Sol #97,R&B Brasileiro,2024,2467,0,rnb,613118,2316064,"brazilian,pop,mpb,rnb",0.42,8,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Gueto #257,Iza,2024,484,0,rnb,345910,2888229,"brazilian,pop,mpb,rnb",0.1,3,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Ficaremos Sós #161,RNB Brasil,2024,3650,0,rnb,348340,4067736,"brazilian,pop,mpb,rnb",0.25,13,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Teu Segredo #91,R&B Brasileiro,2024,3433,0,rnb,251219,2242993,"brazilian,pop,mpb,rnb",0.14,11,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Sinto Sua Falta #283,THAMI,2024,2945,0,rnb,833159,1091188,"brazilian,pop,mpb,rnb",0.24,6,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Deixa Fluir #223,Luccas Carlos,2024,737,0,rnb,729481,560497,"brazilian,pop,mpb,rnb",0.4,13,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Teu Segredo #12,RNB Brasil,2024,2742,0,rnb,152299,2096962,"brazilian,pop,mpb,rnb",0.74,7,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Bonekinha #429,Gloria Groove,2025,21069632,1,rnb,734129,4315887,"brazilian,pop,mpb,rnb",0.22,8,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Sem Filtro #75,Iza,2025,41217071,1,rnb,786453,4438060,"brazilian,pop,mpb,rnb",0.44,3,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Gueto #41,Iza,2025,9549223,1,rnb,81503,4135779,"brazilian,pop,mpb,rnb",0.35,14,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Ficaremos Sós #200,R&B Brasileiro,2025,36537976,1,rnb,682539,163952,"brazilian,pop,mpb,rnb",0.46,10,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Bonekinha #264,Gloria Groove,2025,14694450,1,rnb,832932,4066590,"brazilian,pop,mpb,rnb",0.78,4,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Ficaremos Sós #339,RNB Brasil,2025,37799446,1,rnb,561524,4878790,"brazilian,pop,mpb,rnb",0.56,1,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Te Levar #59,THAMI,2025,30728376,1,rnb,27205,3268126,"brazilian,pop,mpb,rnb",0.81,6,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Bonekinha #450,Gloria Groove,2025,24638290,1,rnb,890580,3831855,"brazilian,pop,mpb,rnb",0.86,7,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Ficaremos Sós #84,R&B Brasileiro,2025,40423489,1,rnb,227636,2797927,"brazilian,pop,mpb,rnb",0.72,4,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Sem Filtro #343,Iza,2025,29333230,1,rnb,276121,3762407,"brazilian,pop,mpb,rnb",0.53,4,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Ficaremos Sós #139,RNB Brasil,2025,39262120,1,rnb,152445,4869908,"brazilian,pop,mpb,rnb",0.74,15,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Saber Voar #229,RNB Brasil,2025,22671917,1,rnb,510797,4404620,"brazilian,pop,mpb,rnb",0.29,10,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Ficaremos Sós #434,R&B Brasileiro,2025,12883001,1,rnb,794281,1694992,"brazilian,pop,mpb,rnb",0.42,8,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Teu Segredo #18,Luccas Carlos,2025,33985055,1,rnb,220694,3579323,"brazilian,pop,mpb,rnb",0.84,0,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Leilão #283,Gloria Groove,2025,21070965,1,rnb,239617,516419,"brazilian,pop,mpb,rnb",0.79,8,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Ficaremos Sós #371,RNB Brasil,2025,48345822,1,rnb,979182,1528941,"brazilian,pop,mpb,rnb",0.73,9,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Saber Voar #73,R&B Brasileiro,2025,9684767,1,rnb,582281,2680921,"brazilian,pop,mpb,rnb",0.36,11,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
A Queda #161,Gloria Groove,2025,8116455,1,rnb,103032,4047420,"brazilian,pop,mpb,rnb",0.61,15,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Gueto #69,Iza,2025,829,0,rnb,97702,1170829,"brazilian,pop,mpb,rnb",0.22,4,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Nua #414,THAMI,2025,4647,0,rnb,942694,3274800,"brazilian,pop,mpb,rnb",0.43,4,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Um Sol #260,R&B Brasileiro,2025,2073,0,rnb,593886,3789391,"brazilian,pop,mpb,rnb",0.58,15,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Ficaremos Sós #391,Luccas Carlos,2025,4283,0,rnb,817257,681938,"brazilian,pop,mpb,rnb",0.68,8,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Saber Voar #370,R&B Brasileiro,2025,2855,0,rnb,71209,4550126,"brazilian,pop,mpb,rnb",0.16,1,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Vermelho #54,Gloria Groove,2025,4983,0,rnb,540947,1048931,"brazilian,pop,mpb,rnb",0.29,13,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Vermelho #335,Gloria Groove,2025,4610,0,rnb,409366,941058,"brazilian,pop,mpb,rnb",0.27,13,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Coisa Boa #199,Gloria Groove,2025,2686,0,rnb,15120,675283,"brazilian,pop,mpb,rnb",0.58,13,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Ficaremos Sós #488,RNB Brasil,2025,1390,0,rnb,740738,1850827,"brazilian,pop,mpb,rnb",0.79,6,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Dona de Mim #348,Iza,2025,1136,0,rnb,685243,1890547,"brazilian,pop,mpb,rnb",0.59,10,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Saber Voar #468,RNB Brasil,2025,416,0,rnb,599770,4275386,"brazilian,pop,mpb,rnb",0.12,11,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Teu Segredo #328,RNB Brasil,2025,1207,0,rnb,769706,3121085,"brazilian,pop,mpb,rnb",0.4,2,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Teu Segredo #234,R&B Brasileiro,2025,4662,0,rnb,91062,3909406,"brazilian,pop,mpb,rnb",0.27,10,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Bonekinha #61,Gloria Groove,2025,4440,0,rnb,114959,1438496,"brazilian,pop,mpb,rnb",0.86,14,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
